customer_id,segment,monetary_value,frequency,recency,avg_transaction_value,age,income,region,customer_lifetime_value,purchase_frequency_category,value_tier
4062,New_Customers,3370.75,45,17,74.90555555555555,41,20501,Rural,3370.75,Med-Low,Bronze
4063,New_Customers,4212.61,44,50,95.74113636363636,35,51593,Urban_Mid_Income,4212.61,Med-Low,Silver
4064,VIP_Champions,8281.38,58,45,142.78241379310344,48,123723,Suburban,8281.38,Medium,Platinum
4065,VIP_Champions,6976.78,59,51,118.25050847457626,48,71830,Urban_Mid_Income,6976.78,Medium,Gold
4066,Potential_Loyalists,5454.5,42,10,129.86904761904762,63,120560,Suburban,5454.5,Med-Low,Silver
4067,Potential_Loyalists,5979.26,48,2,124.56791666666668,40,147415,Urban_High_Income,5979.26,Med-Low,Gold
4068,New_Customers,5018.97,49,12,102.42795918367348,35,70025,Urban_High_Income,5018.97,Med-Low,Silver
4069,New_Customers,3658.08,36,2,101.61333333333332,54,86451,Urban_High_Income,3658.08,Low,Bronze
4070,VIP_Champions,6491.92,55,20,118.0349090909091,34,76733,Suburban,6491.92,Medium,Gold
4071,New_Customers,5093.82,48,45,106.12125,38,54048,Urban_Mid_Income,5093.82,Med-Low,Silver
4072,Potential_Loyalists,5430.16,49,34,110.81959183673467,55,51037,Urban_Mid_Income,5430.16,Med-Low,Silver
4073,New_Customers,3609.03,48,37,75.188125,19,20000,Urban_Mid_Income,3609.03,Med-Low,Bronze
4074,New_Customers,4567.98,49,16,93.22408163265304,47,62048,Urban_Mid_Income,4567.98,Med-Low,Silver
4075,New_Customers,4948.77,53,46,93.37301886792451,57,61486,Rural,4948.77,Medium,Silver
4076,New_Customers,4363.9,48,14,90.91458333333333,56,66307,Rural,4363.9,Med-Low,Silver
4077,New_Customers,4740.48,54,2,87.78666666666666,28,32043,Rural,4740.48,Medium,Silver
4078,New_Customers,4245.57,42,5,101.085,72,98870,Suburban,4245.57,Med-Low,Silver
4079,New_Customers,5811.23,57,12,101.95140350877192,24,67866,Urban_High_Income,5811.23,Medium,Gold
4080,New_Customers,4054.17,37,4,109.57216216216216,61,113701,Suburban,4054.17,Low,Silver
4081,Potential_Loyalists,5514.83,49,19,112.54755102040816,51,65334,Urban_Mid_Income,5514.83,Med-Low,Silver
4082,Potential_Loyalists,5527.82,49,4,112.81265306122448,56,63489,Suburban,5527.82,Med-Low,Silver
4083,Potential_Loyalists,6037.28,50,35,120.7456,56,106433,Urban_High_Income,6037.28,Medium,Gold
4084,New_Customers,3053.02,41,40,74.4639024390244,31,29274,Rural,3053.02,Med-Low,Bronze
4085,New_Customers,5666.66,58,4,97.70103448275862,28,39047,Urban_Mid_Income,5666.66,Medium,Gold
4086,New_Customers,3649.78,44,10,82.94954545454546,22,27716,Urban_Mid_Income,3649.78,Med-Low,Bronze
4087,New_Customers,4868.29,52,33,93.62096153846154,33,31910,Suburban,4868.29,Medium,Silver
4088,New_Customers,4071.28,46,4,88.50608695652173,23,59593,Suburban,4071.28,Med-Low,Silver
4089,VIP_Champions,6270.59,54,2,116.12203703703705,48,95568,Urban_Mid_Income,6270.59,Medium,Gold
4090,New_Customers,5046.89,54,58,93.46092592592592,19,41879,Urban_Mid_Income,5046.89,Medium,Silver
4091,New_Customers,6003.26,58,0,103.5044827586207,46,54972,Rural,6003.26,Medium,Gold
4092,New_Customers,3807.43,47,5,81.0091489361702,32,27395,Suburban,3807.43,Med-Low,Bronze
4093,New_Customers,5401.16,56,10,96.44928571428572,42,55631,Suburban,5401.16,Medium,Silver
4094,VIP_Champions,7256.559999999999,63,5,115.18349206349204,36,50147,Suburban,7256.559999999999,Med-High,Gold
4095,VIP_Champions,7720.64,62,9,124.52645161290324,63,100606,Suburban,7720.64,Med-High,Platinum
4096,New_Customers,5948.59,54,2,110.15907407407408,34,64028,Urban_High_Income,5948.59,Medium,Gold
4097,Potential_Loyalists,5735.43,51,0,112.45941176470588,53,81576,Suburban,5735.43,Medium,Gold
4098,Potential_Loyalists,5852.02,51,11,114.74549019607842,53,58491,Rural,5852.02,Medium,Gold
4099,New_Customers,4522.79,61,42,74.14409836065573,27,28541,Rural,4522.79,Med-High,Silver
4100,New_Customers,4536.52,38,19,119.38210526315792,44,76641,Suburban,4536.52,Low,Silver
4101,New_Customers,5718.5,62,19,92.23387096774194,55,54487,Rural,5718.5,Med-High,Gold
4102,VIP_Champions,8073.019999999999,57,12,141.63192982456138,63,117801,Suburban,8073.019999999999,Medium,Platinum
4103,Potential_Loyalists,6388.87,53,40,120.54471698113208,41,81543,Urban_Mid_Income,6388.87,Medium,Gold
4104,New_Customers,3982.7,43,94,92.62093023255814,41,46834,Rural,3982.7,Med-Low,Silver
4105,Potential_Loyalists,5267.15,49,15,107.49285714285712,47,74684,Urban_Mid_Income,5267.15,Med-Low,Silver
4106,New_Customers,5385.92,64,0,84.155,18,43345,Suburban,5385.92,Med-High,Silver
4107,New_Customers,3727.8,42,22,88.75714285714287,44,54214,Suburban,3727.8,Med-Low,Bronze
4108,New_Customers,4666.94,45,23,103.70977777777776,33,42432,Rural,4666.94,Med-Low,Silver
4109,Potential_Loyalists,5897.6,46,13,128.20869565217393,58,104795,Suburban,5897.6,Med-Low,Gold
4110,Potential_Loyalists,5551.15,46,18,120.67717391304348,46,73035,Suburban,5551.15,Med-Low,Silver
4111,New_Customers,4988.01,47,20,106.12787234042554,49,65747,Urban_Mid_Income,4988.01,Med-Low,Silver
4112,New_Customers,4582.45,50,18,91.649,24,48257,Suburban,4582.45,Medium,Silver
4113,New_Customers,3487.84,39,14,89.43179487179488,35,39704,Urban_Mid_Income,3487.84,Med-Low,Bronze
4114,New_Customers,5040.65,47,7,107.24787234042552,44,52436,Urban_Mid_Income,5040.65,Med-Low,Silver
4115,Potential_Loyalists,5446.63,42,9,129.68166666666667,60,111213,Urban_Mid_Income,5446.63,Med-Low,Silver
4116,VIP_Champions,6751.27,64,0,105.48859375,33,56673,Urban_Mid_Income,6751.27,Med-High,Gold
4117,VIP_Champions,7842.14,67,6,117.0468656716418,59,90761,Suburban,7842.14,Med-High,Platinum
4118,New_Customers,4372.68,45,7,97.17066666666668,37,52426,Rural,4372.68,Med-Low,Silver
4119,New_Customers,5115.62,53,3,96.5211320754717,18,56987,Suburban,5115.62,Medium,Silver
4120,New_Customers,4777.59,42,1,113.75214285714286,32,52616,Suburban,4777.59,Med-Low,Silver
4121,New_Customers,4296.69,43,9,99.92302325581394,31,40072,Suburban,4296.69,Med-Low,Silver
4122,New_Customers,4603.54,44,0,104.62590909090908,46,68473,Urban_High_Income,4603.54,Med-Low,Silver
4123,New_Customers,5091.88,40,8,127.297,29,37209,Suburban,5091.88,Med-Low,Silver
4124,Potential_Loyalists,5514.01,52,4,106.03865384615384,66,84226,Urban_Mid_Income,5514.01,Medium,Silver
4125,VIP_Champions,5944.58,57,20,104.29087719298244,44,99863,Urban_High_Income,5944.58,Medium,Gold
4126,New_Customers,5219.59,40,5,130.48975000000002,42,81993,Urban_High_Income,5219.59,Med-Low,Silver
4127,New_Customers,4394.6900000000005,48,0,91.55604166666669,29,40212,Rural,4394.6900000000005,Med-Low,Silver
4128,New_Customers,4388.44,42,19,104.48666666666664,48,89738,Suburban,4388.44,Med-Low,Silver
4129,VIP_Champions,7913.97,75,29,105.5196,44,77697,Suburban,7913.97,High,Platinum
4130,New_Customers,5724.29,58,4,98.6946551724138,49,77445,Urban_Mid_Income,5724.29,Medium,Gold
4131,New_Customers,3796.23,38,6,99.9007894736842,42,53615,Urban_Mid_Income,3796.23,Low,Bronze
4132,New_Customers,4276.63,44,20,97.19613636363636,70,82681,Rural,4276.63,Med-Low,Silver
4133,New_Customers,4917.17,54,9,91.0587037037037,47,100289,Suburban,4917.17,Medium,Silver
4134,VIP_Champions,7179.3,59,2,121.68305084745764,38,74547,Urban_High_Income,7179.3,Medium,Gold
4135,New_Customers,4154.05,45,0,92.31222222222225,33,50437,Suburban,4154.05,Med-Low,Silver
4136,New_Customers,4731.7300000000005,43,30,110.04023255813956,41,66472,Urban_Mid_Income,4731.7300000000005,Med-Low,Silver
4137,New_Customers,4896.2,47,23,104.17446808510638,42,84593,Urban_High_Income,4896.2,Med-Low,Silver
4138,New_Customers,5156.09,50,0,103.1218,18,63795,Suburban,5156.09,Medium,Silver
4139,New_Customers,4909.66,51,27,96.2678431372549,32,67707,Suburban,4909.66,Medium,Silver
4140,Potential_Loyalists,6114.2,56,9,109.18214285714284,47,71353,Suburban,6114.2,Medium,Gold
4141,Potential_Loyalists,6683.8,47,10,142.20851063829787,51,116931,Suburban,6683.8,Med-Low,Gold
4142,Potential_Loyalists,5765.48,44,12,131.03363636363636,64,110660,Urban_High_Income,5765.48,Med-Low,Gold
4143,New_Customers,5167.73,42,20,123.04119047619048,36,96958,Urban_Mid_Income,5167.73,Med-Low,Silver
4144,New_Customers,4886.33,48,9,101.79854166666668,22,59377,Urban_Mid_Income,4886.33,Med-Low,Silver
4145,New_Customers,2125.2,36,17,59.03333333333333,28,20000,Rural,2125.2,Low,Bronze
4146,VIP_Champions,7431.01,68,6,109.2795588235294,37,79101,Suburban,7431.01,Med-High,Gold
4147,New_Customers,5423.43,50,3,108.4686,38,52917,Rural,5423.43,Medium,Silver
4148,New_Customers,4321.17,52,22,83.09942307692307,40,28162,Rural,4321.17,Medium,Silver
4149,New_Customers,4311.72,41,20,105.1639024390244,58,56226,Rural,4311.72,Med-Low,Silver
4150,New_Customers,4848.52,59,15,82.17830508474577,41,33550,Urban_Mid_Income,4848.52,Medium,Silver
4151,Potential_Loyalists,5992.93,49,2,122.30469387755105,37,112745,Urban_High_Income,5992.93,Med-Low,Gold
4152,Potential_Loyalists,5829.71,53,13,109.9945283018868,75,103086,Urban_Mid_Income,5829.71,Medium,Gold
4153,New_Customers,5245.85,53,3,98.97830188679248,56,61154,Suburban,5245.85,Medium,Silver
4154,Potential_Loyalists,5002.41,46,16,108.74804347826088,60,69285,Suburban,5002.41,Med-Low,Silver
4155,New_Customers,3719.26,39,45,95.36564102564104,41,56998,Urban_Mid_Income,3719.26,Med-Low,Bronze
4156,New_Customers,3991.0,36,18,110.86111111111111,28,47295,Urban_Mid_Income,3991.0,Low,Silver
4157,New_Customers,5379.27,56,0,96.05839285714286,18,39453,Rural,5379.27,Medium,Silver
4158,Potential_Loyalists,6005.11,48,10,125.10645833333332,48,103727,Urban_High_Income,6005.11,Med-Low,Gold
4159,New_Customers,3868.22,39,3,99.1851282051282,44,78335,Suburban,3868.22,Med-Low,Bronze
4160,Potential_Loyalists,5131.49,49,21,104.72428571428571,34,87104,Suburban,5131.49,Med-Low,Silver
4161,New_Customers,4453.61,50,8,89.0722,21,50554,Urban_Mid_Income,4453.61,Medium,Silver
4162,New_Customers,5777.66,54,6,106.9937037037037,42,77490,Suburban,5777.66,Medium,Gold
4163,Potential_Loyalists,6666.42,53,0,125.78150943396228,73,121386,Urban_Mid_Income,6666.42,Medium,Gold
4164,New_Customers,4959.33,47,4,105.51765957446808,30,62932,Suburban,4959.33,Med-Low,Silver
4165,New_Customers,5139.26,58,6,88.60793103448276,34,41744,Rural,5139.26,Medium,Silver
4166,VIP_Champions,8112.7,57,8,142.3280701754386,49,84106,Urban_Mid_Income,8112.7,Medium,Platinum
4167,New_Customers,4240.77,43,10,98.62255813953487,35,63496,Urban_High_Income,4240.77,Med-Low,Silver
4168,Potential_Loyalists,6637.18,47,16,141.21659574468086,66,111325,Urban_Mid_Income,6637.18,Med-Low,Gold
4169,Potential_Loyalists,6259.77,53,12,118.10886792452833,33,94849,Urban_High_Income,6259.77,Medium,Gold
4170,New_Customers,4022.32,49,7,82.08816326530612,33,33023,Suburban,4022.32,Med-Low,Silver
4171,Potential_Loyalists,6094.61,52,17,117.20403846153846,29,78949,Urban_Mid_Income,6094.61,Medium,Gold
4172,New_Customers,4644.81,42,5,110.5907142857143,51,91534,Urban_Mid_Income,4644.81,Med-Low,Silver
4173,New_Customers,5688.5,58,11,98.07758620689656,68,58547,Rural,5688.5,Medium,Gold
4174,New_Customers,4672.42,49,2,95.35551020408164,36,53700,Suburban,4672.42,Med-Low,Silver
4175,New_Customers,5550.13,57,11,97.37070175438596,65,51225,Rural,5550.13,Medium,Silver
4176,Potential_Loyalists,6331.32,43,1,147.23999999999998,59,140755,Urban_High_Income,6331.32,Med-Low,Gold
4177,New_Customers,3982.19,41,29,97.12658536585366,42,75851,Suburban,3982.19,Med-Low,Silver
4178,New_Customers,4657.13,48,0,97.02354166666667,55,67459,Suburban,4657.13,Med-Low,Silver
4179,New_Customers,6326.24,55,7,115.02254545454544,29,63765,Urban_High_Income,6326.24,Medium,Gold
4180,Potential_Loyalists,6632.42,50,42,132.6484,80,110827,Suburban,6632.42,Medium,Gold
4181,New_Customers,4839.5,40,17,120.9875,53,91960,Suburban,4839.5,Med-Low,Silver
4182,Potential_Loyalists,5852.45,47,4,124.52021276595744,80,144833,Urban_High_Income,5852.45,Med-Low,Gold
4183,New_Customers,4998.4,49,23,102.00816326530612,20,48849,Suburban,4998.4,Med-Low,Silver
4184,New_Customers,4084.37,48,29,85.09104166666667,33,48511,Suburban,4084.37,Med-Low,Silver
4185,Potential_Loyalists,5960.01,51,3,116.8629411764706,53,73780,Suburban,5960.01,Medium,Gold
4186,New_Customers,4701.42,53,27,88.70603773584905,25,60636,Urban_High_Income,4701.42,Medium,Silver
4187,New_Customers,4519.71,45,19,100.438,47,69900,Suburban,4519.71,Med-Low,Silver
4188,New_Customers,6094.33,55,9,110.806,39,66982,Suburban,6094.33,Medium,Gold
4189,New_Customers,4765.22,45,23,105.8937777777778,51,80612,Urban_Mid_Income,4765.22,Med-Low,Silver
4190,New_Customers,6123.17,55,0,111.33036363636364,38,77247,Suburban,6123.17,Medium,Gold
4191,New_Customers,3687.18,52,20,70.90730769230768,18,21510,Suburban,3687.18,Medium,Bronze
4192,VIP_Champions,7488.62,54,25,138.67814814814815,74,125405,Suburban,7488.62,Medium,Platinum
4193,VIP_Champions,6549.93,56,18,116.96303571428572,68,101830,Urban_High_Income,6549.93,Medium,Gold
4194,VIP_Champions,6631.53,57,29,116.34263157894736,45,78761,Urban_Mid_Income,6631.53,Medium,Gold
4195,Potential_Loyalists,6105.6,51,18,119.71764705882352,46,77735,Suburban,6105.6,Medium,Gold
4196,New_Customers,4842.05,50,5,96.841,41,52698,Rural,4842.05,Medium,Silver
4197,Potential_Loyalists,6159.22,49,53,125.69836734693878,24,97487,Urban_High_Income,6159.22,Med-Low,Gold
4198,New_Customers,4224.26,40,0,105.6065,41,56432,Rural,4224.26,Med-Low,Silver
4199,New_Customers,3703.71,49,0,75.58591836734693,23,20000,Urban_Mid_Income,3703.71,Med-Low,Bronze
4200,New_Customers,4530.43,45,48,100.67622222222222,30,49060,Rural,4530.43,Med-Low,Silver
4201,VIP_Champions,7626.22,52,11,146.65807692307692,24,79209,Urban_Mid_Income,7626.22,Medium,Platinum
4202,New_Customers,4305.44,48,9,89.69666666666666,41,44447,Rural,4305.44,Med-Low,Silver
4203,New_Customers,4431.03,52,8,85.21211538461537,42,20000,Rural,4431.03,Medium,Silver
4204,New_Customers,4330.55,48,20,90.21979166666668,34,42094,Rural,4330.55,Med-Low,Silver
4205,New_Customers,4187.34,44,15,95.1668181818182,50,52810,Rural,4187.34,Med-Low,Silver
4206,Potential_Loyalists,5234.97,44,7,118.97659090909092,48,96720,Urban_Mid_Income,5234.97,Med-Low,Silver
4207,VIP_Champions,7629.26,51,2,149.59333333333333,80,175162,Urban_High_Income,7629.26,Medium,Platinum
4208,New_Customers,4894.36,49,8,99.88489795918366,60,60601,Rural,4894.36,Med-Low,Silver
4209,New_Customers,5228.2,51,18,102.51372549019608,51,50131,Rural,5228.2,Medium,Silver
4210,VIP_Champions,6813.21,55,0,123.87654545454544,33,91205,Suburban,6813.21,Medium,Gold
4211,Potential_Loyalists,5495.38,53,1,103.68641509433962,63,50202,Rural,5495.38,Medium,Silver
4212,New_Customers,4746.86,51,8,93.0756862745098,25,38212,Urban_Mid_Income,4746.86,Medium,Silver
4213,New_Customers,5427.3,53,0,102.40188679245284,39,75601,Urban_Mid_Income,5427.3,Medium,Silver
4214,New_Customers,5546.82,63,19,88.0447619047619,28,48632,Suburban,5546.82,Med-High,Silver
4215,VIP_Champions,6681.17,59,40,113.24016949152542,35,67389,Suburban,6681.17,Medium,Gold
4216,Potential_Loyalists,5862.15,48,8,122.128125,37,65932,Urban_Mid_Income,5862.15,Med-Low,Gold
4217,New_Customers,5464.28,51,23,107.1427450980392,30,62615,Urban_High_Income,5464.28,Medium,Silver
4218,Potential_Loyalists,6445.08,52,12,123.94384615384617,45,83262,Urban_Mid_Income,6445.08,Medium,Gold
4219,New_Customers,5843.63,57,19,102.51982456140352,34,41554,Urban_Mid_Income,5843.63,Medium,Gold
4220,New_Customers,3224.34,42,2,76.77000000000001,33,32829,Suburban,3224.34,Med-Low,Bronze
4221,New_Customers,4667.69,46,0,101.47152173913042,27,73766,Suburban,4667.69,Med-Low,Silver
4222,New_Customers,4916.38,53,24,92.76188679245284,24,42903,Urban_Mid_Income,4916.38,Medium,Silver
4223,VIP_Champions,6672.63,55,26,121.32054545454544,41,76249,Rural,6672.63,Medium,Gold
4224,New_Customers,4416.52,45,12,98.14488888888889,62,60486,Rural,4416.52,Med-Low,Silver
4225,New_Customers,3673.34,50,21,73.4668,25,33578,Rural,3673.34,Medium,Bronze
4226,New_Customers,5193.25,51,8,101.82843137254902,52,64446,Rural,5193.25,Medium,Silver
4227,New_Customers,3784.85,52,2,72.78557692307692,18,20000,Urban_Mid_Income,3784.85,Medium,Bronze
4228,New_Customers,5398.03,59,6,91.49203389830508,36,32224,Rural,5398.03,Medium,Silver
4229,New_Customers,4873.02,52,24,93.71192307692309,48,54810,Urban_Mid_Income,4873.02,Medium,Silver
4230,New_Customers,3957.5,46,18,86.03260869565217,26,48613,Suburban,3957.5,Med-Low,Silver
4231,New_Customers,5663.21,56,22,101.12875,53,51530,Urban_Mid_Income,5663.21,Medium,Gold
4232,Potential_Loyalists,5654.75,49,19,115.4030612244898,64,84832,Suburban,5654.75,Med-Low,Silver
4233,New_Customers,5599.16,55,17,101.80290909090908,43,92920,Urban_High_Income,5599.16,Medium,Silver
4234,New_Customers,4514.01,48,61,94.041875,34,36901,Suburban,4514.01,Med-Low,Silver
4235,New_Customers,4620.65,51,0,90.60098039215686,41,44972,Suburban,4620.65,Medium,Silver
4236,New_Customers,4376.83,53,32,82.58169811320755,18,33831,Urban_Mid_Income,4376.83,Medium,Silver
4237,New_Customers,4991.84,51,3,97.8792156862745,43,47778,Rural,4991.84,Medium,Silver
4238,New_Customers,4828.5,48,23,100.59375,31,47382,Suburban,4828.5,Med-Low,Silver
4239,New_Customers,3616.15,49,14,73.79897959183674,31,41915,Urban_Mid_Income,3616.15,Med-Low,Bronze
4240,New_Customers,6163.82,58,13,106.27275862068964,36,61708,Suburban,6163.82,Medium,Gold
4241,New_Customers,5179.39,49,4,105.70183673469388,34,43223,Rural,5179.39,Med-Low,Silver
4242,New_Customers,4083.97,43,25,94.9760465116279,18,38380,Suburban,4083.97,Med-Low,Silver
4243,New_Customers,4571.02,45,0,101.5782222222222,53,84412,Suburban,4571.02,Med-Low,Silver
4244,New_Customers,6418.11,55,14,116.69290909090908,20,67682,Suburban,6418.11,Medium,Gold
4245,New_Customers,3401.81,51,0,66.7021568627451,20,24421,Rural,3401.81,Medium,Bronze
4246,New_Customers,4198.52,41,2,102.40292682926828,47,54858,Urban_Mid_Income,4198.52,Med-Low,Silver
4247,New_Customers,4733.56,44,0,107.58090909090907,54,49556,Rural,4733.56,Med-Low,Silver
4248,Potential_Loyalists,6250.89,52,15,120.20942307692307,60,98894,Suburban,6250.89,Medium,Gold
4249,New_Customers,4249.83,51,0,83.33,18,26184,Urban_Mid_Income,4249.83,Medium,Silver
4250,New_Customers,5985.860000000001,61,0,98.1288524590164,29,59301,Urban_High_Income,5985.860000000001,Med-High,Gold
4251,VIP_Champions,6927.85,59,26,117.42118644067796,61,65070,Rural,6927.85,Medium,Gold
4252,New_Customers,5287.0,53,25,99.75471698113208,23,46340,Rural,5287.0,Medium,Silver
4253,Potential_Loyalists,5109.88,44,17,116.13363636363636,60,82324,Suburban,5109.88,Med-Low,Silver
4254,New_Customers,4988.22,48,14,103.92125,29,57243,Rural,4988.22,Med-Low,Silver
4255,Potential_Loyalists,5742.24,51,17,112.5929411764706,54,77790,Suburban,5742.24,Medium,Gold
4256,New_Customers,4668.77,47,51,99.33553191489362,52,61134,Rural,4668.77,Med-Low,Silver
4257,VIP_Champions,6289.32,54,11,116.46888888888888,46,85443,Urban_High_Income,6289.32,Medium,Gold
4258,Potential_Loyalists,5588.24,46,26,121.48347826086956,54,95111,Urban_Mid_Income,5588.24,Med-Low,Silver
4259,New_Customers,3422.69,41,1,83.48024390243903,21,20000,Rural,3422.69,Med-Low,Bronze
4260,New_Customers,5863.81,59,3,99.38661016949152,35,78391,Urban_Mid_Income,5863.81,Medium,Gold
4261,New_Customers,4819.79,48,16,100.41229166666666,28,60067,Suburban,4819.79,Med-Low,Silver
4262,New_Customers,3048.3,39,43,78.16153846153847,19,20000,Urban_High_Income,3048.3,Med-Low,Bronze
4263,New_Customers,4580.82,47,6,97.46425531914892,39,56168,Urban_Mid_Income,4580.82,Med-Low,Silver
4264,Potential_Loyalists,6928.64,48,7,144.34666666666666,72,127371,Suburban,6928.64,Med-Low,Gold
4265,New_Customers,4137.5,40,2,103.4375,54,55346,Rural,4137.5,Med-Low,Silver
4266,New_Customers,5196.19,51,38,101.88607843137254,40,60381,Suburban,5196.19,Medium,Silver
4267,New_Customers,4616.84,48,32,96.18416666666668,39,47426,Suburban,4616.84,Med-Low,Silver
4268,Potential_Loyalists,5402.33,49,41,110.25163265306122,45,95931,Urban_High_Income,5402.33,Med-Low,Silver
4269,New_Customers,4726.02,46,40,102.73956521739132,74,83265,Urban_Mid_Income,4726.02,Med-Low,Silver
4270,New_Customers,4833.39,56,13,86.31053571428572,36,38057,Rural,4833.39,Medium,Silver
4271,New_Customers,4332.94,46,60,94.19434782608695,33,61676,Suburban,4332.94,Med-Low,Silver
4272,New_Customers,5321.01,57,10,93.35105263157897,36,42502,Urban_Mid_Income,5321.01,Medium,Silver
4273,New_Customers,3544.03,52,6,68.15442307692308,18,20000,Urban_Mid_Income,3544.03,Medium,Bronze
4274,New_Customers,4240.31,48,12,88.33979166666667,38,53866,Rural,4240.31,Med-Low,Silver
4275,New_Customers,5443.15,51,4,106.728431372549,18,45358,Rural,5443.15,Medium,Silver
4276,VIP_Champions,6467.29,59,9,109.61508474576272,41,64028,Urban_Mid_Income,6467.29,Medium,Gold
4277,New_Customers,4967.61,51,2,97.4041176470588,18,54475,Urban_High_Income,4967.61,Medium,Silver
4278,New_Customers,4918.32,46,18,106.92,42,71812,Suburban,4918.32,Med-Low,Silver
4279,New_Customers,4911.58,41,13,119.79463414634148,44,106281,Urban_High_Income,4911.58,Med-Low,Silver
4280,New_Customers,4854.9400000000005,43,31,112.90558139534885,34,75805,Suburban,4854.9400000000005,Med-Low,Silver
4281,Potential_Loyalists,5973.56,47,9,127.09702127659574,44,97370,Urban_High_Income,5973.56,Med-Low,Gold
4282,VIP_Champions,7173.13,55,35,130.42054545454545,65,146336,Urban_High_Income,7173.13,Medium,Gold
4283,New_Customers,3386.21,48,6,70.54604166666667,25,26269,Suburban,3386.21,Med-Low,Bronze
4284,New_Customers,5181.25,54,0,95.94907407407408,22,53986,Suburban,5181.25,Medium,Silver
4285,New_Customers,4475.98,45,4,99.4662222222222,19,39335,Suburban,4475.98,Med-Low,Silver
4286,New_Customers,5393.04,51,23,105.74588235294118,18,59568,Urban_High_Income,5393.04,Medium,Silver
4287,New_Customers,5100.73,54,32,94.45796296296297,47,48516,Rural,5100.73,Medium,Silver
4288,New_Customers,4951.4,55,1,90.02545454545454,18,35704,Rural,4951.4,Medium,Silver
4289,VIP_Champions,6620.36,60,2,110.33933333333331,24,62832,Urban_High_Income,6620.36,Medium,Gold
4290,VIP_Champions,6568.64,59,0,111.33288135593222,60,63120,Urban_Mid_Income,6568.64,Medium,Gold
4291,New_Customers,5789.96,60,3,96.49933333333334,41,60857,Rural,5789.96,Medium,Gold
4292,VIP_Champions,6624.82,64,8,103.5128125,50,63265,Suburban,6624.82,Med-High,Gold
4293,Potential_Loyalists,5464.13,45,0,121.42511111111112,59,101653,Suburban,5464.13,Med-Low,Silver
4294,New_Customers,5659.32,57,3,99.28631578947368,24,44824,Rural,5659.32,Medium,Gold
4295,Potential_Loyalists,6194.96,51,12,121.46980392156864,52,90792,Suburban,6194.96,Medium,Gold
4296,New_Customers,5634.16,61,15,92.3632786885246,27,46369,Urban_Mid_Income,5634.16,Med-High,Silver
4297,Potential_Loyalists,5839.47,50,42,116.7894,64,108408,Urban_Mid_Income,5839.47,Medium,Gold
4298,New_Customers,3770.96,45,1,83.79911111111112,18,25379,Urban_Mid_Income,3770.96,Med-Low,Bronze
4299,New_Customers,4572.22,56,15,81.64678571428571,21,29069,Suburban,4572.22,Medium,Silver
4300,New_Customers,4842.57,44,6,110.05840909090908,38,86016,Urban_Mid_Income,4842.57,Med-Low,Silver
4301,VIP_Champions,7653.61,65,4,117.74784615384615,39,69434,Suburban,7653.61,Med-High,Platinum
4302,New_Customers,4932.45,44,37,112.10113636363636,31,68492,Suburban,4932.45,Med-Low,Silver
4303,Potential_Loyalists,5787.27,52,19,111.29365384615386,42,75554,Suburban,5787.27,Medium,Gold
4304,New_Customers,3980.62,39,22,102.06717948717947,37,72652,Suburban,3980.62,Med-Low,Silver
4305,VIP_Champions,6534.26,57,1,114.6361403508772,71,63047,Rural,6534.26,Medium,Gold
4306,New_Customers,3105.06,44,7,70.56954545454545,61,34904,Rural,3105.06,Med-Low,Bronze
4307,New_Customers,5784.02,58,1,99.7244827586207,42,68802,Suburban,5784.02,Medium,Gold
4308,VIP_Champions,6725.13,63,25,106.74809523809525,41,61009,Rural,6725.13,Med-High,Gold
4309,VIP_Champions,6401.39,55,19,116.3889090909091,72,116677,Suburban,6401.39,Medium,Gold
4310,VIP_Champions,6393.81,69,0,92.66391304347826,44,55429,Rural,6393.81,Med-High,Gold
4311,Potential_Loyalists,5904.48,42,6,140.58285714285714,47,120427,Urban_High_Income,5904.48,Med-Low,Gold
4312,VIP_Champions,7196.46,58,18,124.07689655172412,57,102401,Suburban,7196.46,Medium,Gold
4313,VIP_Champions,6352.89,61,4,104.14573770491803,33,55583,Urban_Mid_Income,6352.89,Med-High,Gold
4314,New_Customers,4305.4,49,8,87.86530612244897,31,30574,Rural,4305.4,Med-Low,Silver
4315,VIP_Champions,7443.25,57,0,130.58333333333334,48,94968,Urban_Mid_Income,7443.25,Medium,Platinum
4316,New_Customers,3796.76,34,88,111.66941176470588,47,47946,Suburban,3796.76,Low,Bronze
4317,New_Customers,4167.01,43,27,96.90720930232558,18,49757,Urban_High_Income,4167.01,Med-Low,Silver
4318,New_Customers,2893.04,37,3,78.19027027027028,29,32452,Suburban,2893.04,Low,Bronze
4319,New_Customers,4580.23,49,5,93.47408163265304,23,64127,Urban_High_Income,4580.23,Med-Low,Silver
4320,New_Customers,4337.12,40,13,108.428,39,51637,Rural,4337.12,Med-Low,Silver
4321,New_Customers,4443.58,53,3,83.84113207547169,53,43772,Rural,4443.58,Medium,Silver
4322,New_Customers,4504.57,43,53,104.75744186046512,62,79720,Suburban,4504.57,Med-Low,Silver
4323,New_Customers,4256.11,46,38,92.5241304347826,31,56860,Suburban,4256.11,Med-Low,Silver
4324,New_Customers,4875.8,49,30,99.5061224489796,23,33645,Urban_Mid_Income,4875.8,Med-Low,Silver
4325,New_Customers,3901.86,37,14,105.45567567567568,40,46344,Urban_Mid_Income,3901.86,Low,Silver
