customer_id,age,income,region,credit_limit,signup_date
5452,18,44889,Rural,14378,2022-11-15
5453,67,114199,Urban_Mid_Income,40627,2023-06-23
5454,55,77541,Suburban,50476,2022-05-05
5455,23,73102,Urban_High_Income,45526,2022-06-30
5456,32,46880,Rural,29001,2023-09-16
5457,55,93560,Urban_High_Income,73058,2022-09-26
5458,62,115509,Urban_High_Income,50600,2023-04-09
5459,30,74806,Urban_Mid_Income,34950,2023-05-02
5460,62,94261,Suburban,48237,2022-03-13
5461,65,62591,Rural,40876,2023-07-17
5462,29,50897,Suburban,18685,2022-02-24
5463,52,73635,Suburban,45381,2023-09-14
5464,62,82644,Suburban,42457,2023-08-23
5465,40,70038,Suburban,41674,2022-05-29
5466,33,77415,Urban_High_Income,23782,2022-07-01
5467,40,64748,Urban_Mid_Income,39567,2023-06-15
5468,47,99732,Urban_High_Income,55041,2023-04-09
5469,34,64863,Urban_Mid_Income,43129,2022-11-06
5470,52,81559,Urban_High_Income,36807,2023-08-28
5471,60,105381,Urban_Mid_Income,74112,2022-01-14
5472,59,74218,Suburban,58405,2023-03-21
5473,37,91390,Suburban,34993,2022-03-09
5474,69,115187,Suburban,38014,2022-01-24
5475,37,57867,Suburban,42934,2023-09-20
5476,22,46389,Urban_Mid_Income,33256,2022-01-07
5477,39,76599,Suburban,53032,2023-10-29
5478,22,60195,Urban_High_Income,38632,2022-12-01
5479,18,37027,Urban_High_Income,26047,2022-11-23
5480,28,79815,Suburban,38040,2023-02-20
5481,43,107382,Urban_High_Income,84584,2022-01-30
5482,56,61010,Urban_Mid_Income,43565,2022-08-02
5483,51,109863,Urban_Mid_Income,47315,2022-10-23
5484,41,74959,Suburban,50552,2022-11-01
5485,44,50960,Urban_Mid_Income,22944,2023-04-06
5486,30,76476,Suburban,26407,2023-09-09
5487,18,22778,Suburban,15900,2023-01-05
5488,26,28666,Rural,12606,2023-07-17
5489,18,46206,Urban_Mid_Income,36614,2022-04-02
5490,37,51823,Urban_Mid_Income,37252,2022-12-21
5491,32,72007,Suburban,34941,2022-01-21
5492,42,76242,Rural,37127,2022-12-03
5493,54,68350,Suburban,27064,2023-02-13
5494,57,103926,Urban_Mid_Income,66015,2022-11-15
5495,37,50054,Urban_Mid_Income,29823,2023-12-06
5496,52,90012,Urban_Mid_Income,67744,2023-03-27
5497,48,79262,Suburban,26944,2022-08-02
5498,49,106979,Urban_High_Income,47066,2023-09-02
5499,61,77431,Suburban,31497,2022-10-28
5500,18,55708,Urban_Mid_Income,35181,2023-03-31
5501,46,59086,Urban_High_Income,40385,2022-12-26
5502,49,61902,Rural,31754,2023-06-02
5503,24,59539,Suburban,42493,2022-02-17
5504,67,151265,Urban_High_Income,68232,2022-07-21
5505,78,89067,Rural,54109,2023-11-24
5506,37,85461,Urban_High_Income,28969,2022-12-16
5507,57,51090,Urban_High_Income,21767,2023-07-31
5508,50,52575,Rural,37521,2022-11-21
5509,67,92359,Suburban,39983,2023-04-17
5510,44,119446,Suburban,77239,2023-10-22
5511,24,68084,Suburban,35456,2022-11-05
5512,36,40292,Urban_Mid_Income,13482,2022-07-18
5513,37,27617,Rural,18633,2023-07-25
5514,19,44678,Urban_Mid_Income,13965,2023-07-18
5515,51,64705,Suburban,19512,2023-09-07
5516,44,38974,Suburban,24267,2022-04-21
5517,58,93265,Urban_Mid_Income,43422,2023-09-29
5518,30,20000,Rural,8718,2022-05-24
5519,34,50986,Urban_High_Income,22002,2023-04-24
5520,51,96045,Suburban,65861,2022-06-17
5521,40,71630,Urban_Mid_Income,47538,2022-05-09
5522,52,42228,Rural,23362,2022-07-12
5523,52,35476,Suburban,13512,2022-03-30
5524,26,42184,Suburban,16416,2023-11-04
5525,46,92529,Suburban,65662,2022-08-31
5526,36,98455,Suburban,66776,2022-07-13
5527,60,55460,Rural,28943,2022-12-02
5528,56,124974,Urban_High_Income,81243,2023-06-03
5529,51,85821,Suburban,53876,2023-11-18
5530,51,97030,Urban_Mid_Income,68741,2022-01-31
5531,18,56321,Suburban,32534,2023-05-16
5532,51,107393,Urban_High_Income,85804,2022-09-23
5533,60,108133,Urban_High_Income,62289,2022-05-12
5534,53,73497,Suburban,26781,2023-01-22
5535,38,50825,Urban_Mid_Income,20021,2023-12-11
5536,50,100734,Urban_High_Income,39075,2023-04-09
5537,40,64417,Urban_High_Income,39778,2022-10-20
5538,56,56765,Rural,21295,2022-07-03
5539,41,39002,Rural,18114,2023-03-16
5540,50,108754,Suburban,84893,2022-09-21
5541,34,83213,Suburban,44323,2023-06-13
5542,54,39135,Urban_Mid_Income,27004,2022-06-11
5543,73,109606,Urban_High_Income,33343,2022-01-02
5544,51,53347,Urban_Mid_Income,17059,2023-04-27
5545,58,37513,Rural,16324,2022-02-23
5546,39,92023,Suburban,34505,2022-07-23
5547,29,47686,Suburban,22759,2022-08-06
5548,59,63969,Rural,43522,2023-05-10
5549,36,52154,Rural,29929,2022-11-27
5550,45,81737,Suburban,52005,2022-03-31
5551,35,79422,Suburban,29476,2022-03-10
5552,56,56172,Rural,39828,2023-02-11
5553,18,29465,Urban_Mid_Income,23136,2022-05-17
5554,42,75914,Urban_Mid_Income,29830,2022-12-10
5555,45,52200,Rural,30525,2022-06-02
5556,44,70738,Urban_Mid_Income,22972,2022-01-10
5557,60,77165,Urban_High_Income,30570,2022-11-24
5558,42,87911,Urban_Mid_Income,40632,2022-02-05
5559,54,110241,Urban_High_Income,34167,2023-04-23
5560,49,74613,Suburban,44648,2023-01-21
5561,48,111476,Urban_High_Income,79494,2022-07-30
5562,38,50680,Rural,34866,2022-05-28
5563,29,20000,Rural,9588,2022-09-07
5564,18,20000,Rural,11271,2022-01-12
5565,47,74454,Suburban,25602,2023-10-27
5566,37,39877,Rural,21371,2023-12-21
5567,30,48867,Urban_Mid_Income,33868,2022-09-14
5568,47,44560,Suburban,33096,2023-09-28
5569,35,25771,Rural,9407,2023-08-04
5570,30,21679,Rural,15275,2022-12-21
5571,40,50694,Suburban,32152,2023-08-06
5572,61,94740,Suburban,39212,2022-06-22
5573,28,31323,Rural,23076,2022-05-05
5574,33,27943,Rural,15776,2023-06-20
5575,28,44928,Urban_Mid_Income,25632,2022-01-10
5576,18,34836,Urban_Mid_Income,18349,2022-04-23
5577,33,39238,Rural,17774,2023-02-04
5578,18,34706,Suburban,27690,2022-01-27
5579,49,42427,Suburban,28617,2023-06-13
5580,29,35438,Urban_High_Income,21714,2022-09-06
5581,24,36189,Rural,20221,2022-07-25
5582,42,42508,Urban_Mid_Income,28480,2023-02-03
5583,62,50029,Rural,17936,2022-05-01
5584,31,81766,Urban_Mid_Income,62488,2023-06-27
5585,63,110948,Urban_High_Income,69180,2023-12-11
5586,52,83579,Urban_Mid_Income,29287,2022-05-09
5587,32,89122,Urban_High_Income,48714,2023-01-16
5588,38,95660,Urban_High_Income,51689,2022-06-08
5589,30,84109,Urban_High_Income,53585,2022-08-06
5590,28,37920,Suburban,27739,2022-06-07
5591,59,91417,Urban_Mid_Income,43804,2023-06-16
5592,32,63934,Urban_Mid_Income,45252,2023-01-02
5593,42,46007,Rural,23338,2023-02-15
5594,18,44026,Urban_Mid_Income,19582,2023-04-20
5595,52,59582,Suburban,43309,2022-10-16
5596,55,57757,Rural,38431,2022-09-01
5597,36,58779,Urban_Mid_Income,32553,2022-05-05
5598,53,53587,Urban_Mid_Income,41384,2022-07-05
5599,18,20000,Suburban,8253,2023-11-25
5600,25,41170,Suburban,19955,2022-02-05
5601,52,77931,Suburban,26295,2023-06-25
5602,64,58354,Rural,23382,2023-11-18
5603,62,114184,Suburban,77467,2022-01-26
5604,26,62612,Suburban,39688,2023-05-11
5605,60,126086,Urban_High_Income,55679,2023-01-04
5606,26,43965,Suburban,31700,2023-05-16
5607,45,67862,Suburban,50858,2022-11-05
5608,23,31720,Rural,11358,2023-03-11
5609,28,55921,Urban_Mid_Income,40842,2023-02-01
5610,74,91075,Rural,48688,2023-12-01
5611,56,73293,Rural,45971,2022-03-16
5612,40,34925,Rural,17944,2023-04-28
5613,55,58389,Rural,31328,2023-09-03
5614,63,99341,Rural,43983,2023-03-23
5615,48,43137,Urban_Mid_Income,25280,2023-12-10
5616,48,124845,Urban_High_Income,73170,2023-03-03
5617,25,39510,Rural,18284,2022-05-26
5618,51,104697,Urban_Mid_Income,39129,2023-10-06
5619,22,49568,Urban_High_Income,15404,2023-04-13
5620,48,46882,Rural,14233,2023-11-10
5621,30,41483,Rural,24515,2023-12-07
5622,37,43484,Suburban,22481,2023-01-30
5623,41,43477,Rural,25883,2023-09-13
5624,56,107369,Urban_Mid_Income,41184,2022-12-29
5625,65,76188,Urban_Mid_Income,36500,2022-08-30
5626,30,50578,Suburban,36152,2023-03-18
5627,58,66258,Suburban,35107,2022-07-22
5628,49,98362,Suburban,42507,2022-12-26
5629,41,62843,Urban_High_Income,23616,2022-03-19
5630,22,54608,Rural,39463,2022-07-16
5631,18,25586,Urban_Mid_Income,11907,2022-03-16
5632,48,91745,Suburban,60578,2022-02-06
5633,67,115075,Urban_High_Income,62429,2022-11-01
5634,27,37058,Urban_High_Income,24077,2023-09-27
5635,43,55145,Rural,37327,2022-12-13
5636,41,96709,Suburban,51792,2023-06-13
5637,58,80431,Urban_High_Income,44529,2023-10-11
5638,23,73013,Suburban,33013,2023-07-15
5639,41,79858,Suburban,56834,2022-03-28
5640,18,40868,Suburban,20699,2023-08-14
5641,28,27655,Urban_Mid_Income,11264,2022-04-21
5642,33,84402,Urban_High_Income,50559,2023-03-04
5643,61,60581,Rural,41457,2023-09-17
5644,30,34790,Urban_Mid_Income,15639,2022-10-11
5645,37,33357,Rural,16083,2022-07-07
5646,71,147192,Urban_High_Income,78823,2023-11-18
5647,27,20000,Rural,9649,2022-04-12
5648,36,76802,Suburban,34770,2022-01-20
5649,62,119736,Suburban,72584,2022-12-06
5650,33,45307,Rural,19491,2022-05-11
5651,38,78214,Urban_Mid_Income,47401,2022-02-20
5652,43,78982,Urban_Mid_Income,44849,2023-11-28
5653,22,25823,Suburban,11229,2022-10-26
5654,23,39887,Suburban,29354,2022-01-21
5655,69,156881,Urban_High_Income,77163,2023-09-05
5656,62,52143,Rural,17097,2023-07-11
5657,50,104928,Suburban,59036,2023-01-19
5658,56,47277,Rural,21869,2022-11-16
5659,64,80502,Urban_Mid_Income,28204,2022-03-02
5660,39,63260,Rural,36949,2022-03-02
5661,42,59605,Suburban,19846,2022-05-19
5662,39,74143,Urban_High_Income,51877,2022-07-23
5663,47,94103,Urban_High_Income,55165,2023-03-14
5664,49,119203,Urban_High_Income,90752,2023-05-26
5665,52,49625,Rural,21534,2023-08-04
5666,58,33438,Rural,13799,2023-09-08
5667,71,122774,Urban_Mid_Income,72247,2022-02-23
5668,57,43723,Rural,18915,2022-06-06
5669,62,77359,Rural,51111,2023-05-26
5670,18,38883,Urban_Mid_Income,26710,2023-05-01
5671,39,42590,Rural,23762,2022-03-10
5672,42,88085,Suburban,55510,2023-03-07
5673,41,34795,Urban_Mid_Income,26326,2022-06-26
5674,48,123416,Suburban,47426,2022-06-18
5675,50,92158,Suburban,28384,2023-09-23
5676,66,113615,Urban_Mid_Income,76802,2022-10-24
5677,59,135065,Urban_High_Income,47362,2022-09-01
5678,50,106792,Urban_Mid_Income,74958,2022-01-08
5679,57,95488,Suburban,71644,2023-12-12
5680,34,31765,Urban_Mid_Income,14577,2023-03-19
5681,62,136478,Urban_High_Income,86024,2022-12-31
5682,40,75215,Urban_Mid_Income,47944,2023-01-25
5683,40,79252,Suburban,30779,2022-04-04
5684,39,36862,Rural,20237,2023-10-06
5685,59,52075,Rural,29458,2022-03-29
5686,28,67780,Suburban,37179,2023-10-02
5687,57,72209,Urban_High_Income,52028,2023-03-06
5688,49,64887,Suburban,38016,2023-03-22
5689,43,74458,Suburban,55898,2023-09-08
5690,38,79407,Suburban,45593,2022-05-11
5691,30,33273,Rural,12556,2022-07-09
5692,62,75562,Suburban,29634,2022-08-30
5693,54,87180,Urban_Mid_Income,39843,2023-01-27
5694,47,35916,Urban_Mid_Income,15762,2023-07-12
5695,48,75090,Suburban,32394,2023-06-04
5696,33,29006,Rural,16818,2022-02-13
5697,37,62334,Suburban,29017,2023-03-14
5698,38,69634,Urban_High_Income,33671,2022-09-21
5699,32,59263,Rural,44881,2023-12-30
5700,18,24023,Suburban,8726,2022-08-02
5701,18,33672,Urban_High_Income,23635,2022-06-15
5702,27,45200,Rural,15442,2023-01-25
5703,54,123395,Suburban,97336,2023-02-07
5704,38,76675,Urban_Mid_Income,59917,2022-03-06
5705,35,32807,Rural,12642,2023-04-26
5706,60,61872,Suburban,40010,2023-01-25
5707,52,50863,Urban_Mid_Income,38197,2023-08-09
5708,35,41972,Suburban,32866,2023-08-30
5709,23,32051,Urban_Mid_Income,13280,2023-07-22
5710,54,108670,Urban_Mid_Income,67834,2022-11-01
5711,45,37088,Rural,16234,2022-12-09
5712,33,66341,Urban_High_Income,27837,2023-05-10
5713,62,122423,Urban_High_Income,47142,2022-06-27
5714,53,74827,Urban_Mid_Income,55563,2023-01-24
5715,24,42179,Rural,23720,2022-02-09
5716,41,55563,Rural,18456,2022-05-27
5717,29,29769,Rural,15832,2023-02-10
5718,28,59067,Urban_Mid_Income,32792,2023-06-04
5719,42,78928,Urban_High_Income,48516,2022-08-22
5720,37,88674,Suburban,61378,2022-01-30
5721,28,44900,Urban_Mid_Income,28740,2022-07-06
5722,33,37149,Suburban,27057,2022-01-06
5723,44,33857,Suburban,27020,2022-01-04
5724,38,36203,Suburban,24927,2023-12-10
5725,32,55306,Suburban,26980,2022-08-31
5726,19,38584,Urban_High_Income,23886,2022-06-15
5727,27,62050,Suburban,35542,2022-02-14
5728,67,57285,Rural,25870,2022-05-03
5729,30,63739,Suburban,23952,2023-05-17
5730,23,43754,Rural,33940,2023-08-08
5731,43,42173,Suburban,20279,2023-06-29
5732,52,65239,Urban_High_Income,26266,2023-10-09
5733,43,48149,Rural,17949,2022-08-23
5734,47,53064,Rural,37145,2022-12-31
5735,59,60786,Urban_Mid_Income,23193,2022-11-29
5736,38,79312,Suburban,62764,2022-07-22
5737,42,75892,Suburban,23981,2023-12-28
5738,61,117790,Urban_High_Income,68379,2023-09-15
5739,35,62410,Urban_High_Income,43680,2023-02-20
5740,34,81001,Urban_Mid_Income,26918,2022-07-26
5741,57,96228,Urban_High_Income,51349,2023-10-28
5742,57,76435,Urban_High_Income,34986,2023-06-21
5743,43,49599,Rural,25768,2022-08-03
5744,43,45269,Rural,24800,2022-04-08
5745,68,73085,Rural,57177,2022-10-17
5746,22,66899,Suburban,26333,2022-12-07
5747,77,106128,Suburban,57461,2023-07-20
5748,22,42640,Urban_Mid_Income,13731,2022-02-06
5749,43,57981,Suburban,21638,2022-05-19
5750,22,23578,Urban_Mid_Income,15907,2023-07-14
5751,55,51741,Rural,20251,2022-01-21
5752,31,45040,Rural,21621,2022-12-18
5753,29,20000,Rural,13192,2023-01-26
5754,49,58040,Rural,39202,2022-12-06
5755,35,65603,Urban_Mid_Income,46199,2022-02-23
5756,39,37553,Suburban,15780,2023-05-16
5757,51,96539,Urban_High_Income,36429,2022-06-24
5758,33,51717,Rural,38545,2023-09-08
5759,19,63369,Urban_Mid_Income,29982,2023-03-16
5760,58,116077,Urban_Mid_Income,61671,2023-12-09
5761,34,49616,Urban_High_Income,19341,2022-06-16
5762,39,53398,Urban_Mid_Income,36625,2022-07-15
5763,31,80396,Suburban,55665,2022-11-05
5764,43,97013,Suburban,63930,2023-07-25
5765,37,82767,Urban_Mid_Income,59875,2023-02-20
5766,56,95513,Suburban,36973,2023-08-06
5767,23,44421,Suburban,22476,2023-05-19
5768,37,57489,Suburban,24314,2022-12-13
5769,32,45740,Urban_High_Income,14221,2022-01-23
5770,48,85417,Urban_Mid_Income,62750,2023-03-27
5771,18,27567,Rural,9386,2022-06-01
5772,26,127364,Urban_High_Income,38612,2023-04-20
5773,37,69405,Urban_Mid_Income,26078,2023-06-23
5774,19,50363,Suburban,16686,2023-06-22
5775,61,85678,Rural,44584,2023-11-09
5776,69,104275,Urban_High_Income,43492,2023-10-09
5777,32,35091,Suburban,12384,2022-07-23
5778,57,53778,Rural,23027,2023-01-27
5779,59,64580,Urban_Mid_Income,24291,2022-11-23
5780,48,62936,Urban_Mid_Income,27268,2023-12-14
5781,41,67751,Urban_Mid_Income,48056,2022-04-09
5782,53,88511,Urban_High_Income,27043,2022-09-06
5783,33,76347,Urban_Mid_Income,36577,2023-02-12
5784,18,61178,Suburban,47311,2023-10-04
5785,36,76367,Urban_High_Income,43007,2023-05-09
5786,34,22640,Rural,15596,2022-03-29
5787,45,81206,Urban_Mid_Income,64219,2023-05-29
5788,68,77947,Urban_Mid_Income,55138,2023-11-25
5789,45,61143,Urban_Mid_Income,32376,2023-03-24
5790,44,90711,Suburban,69089,2022-07-30
5791,37,21771,Urban_Mid_Income,12052,2022-10-09
5792,29,64129,Suburban,36326,2023-08-29
5793,41,80223,Urban_Mid_Income,28680,2022-09-13
5794,29,60193,Urban_Mid_Income,18566,2022-07-23
5795,44,82880,Urban_Mid_Income,56354,2023-03-05
5796,37,57889,Rural,42478,2022-05-17
5797,45,96448,Suburban,47129,2023-03-24
5798,27,40695,Suburban,28971,2022-10-18
5799,52,59319,Rural,34227,2022-10-23
5800,48,62289,Rural,18736,2022-03-16
5801,49,55036,Suburban,32378,2022-03-14
5802,36,83428,Suburban,29960,2023-12-10
5803,50,58327,Rural,23836,2022-06-24
5804,46,98750,Suburban,77173,2022-08-06
5805,59,70247,Suburban,38362,2023-10-23
5806,38,66348,Urban_Mid_Income,45787,2022-10-25
5807,29,111400,Urban_High_Income,84758,2022-03-14
5808,54,68216,Rural,32577,2022-07-06
5809,33,75989,Suburban,60085,2023-01-06
5810,46,33872,Urban_Mid_Income,26025,2023-05-27
5811,40,76271,Suburban,25057,2023-06-17
5812,29,69582,Suburban,24357,2022-09-14
5813,54,118754,Suburban,61603,2023-08-19
5814,63,110401,Urban_High_Income,86585,2022-09-30
5815,58,96152,Urban_Mid_Income,32292,2022-01-16
5816,80,63489,Rural,41693,2023-01-11
5817,18,20000,Rural,15912,2023-08-13
5818,64,102695,Suburban,48317,2022-09-30
5819,52,60895,Rural,46303,2023-05-25
5820,34,45829,Rural,15497,2022-03-28
5821,39,63247,Suburban,25561,2022-11-01
5822,51,76762,Urban_Mid_Income,28531,2022-11-08
5823,37,57663,Suburban,42973,2023-03-21
5824,56,59021,Rural,41884,2022-10-12
5825,50,74101,Urban_Mid_Income,22989,2023-09-28
5826,55,98137,Suburban,58098,2023-08-01
5827,35,76504,Urban_Mid_Income,32619,2023-10-07
5828,49,64662,Urban_Mid_Income,34441,2022-11-22
5829,67,118328,Urban_High_Income,81813,2022-01-17
5830,28,51249,Suburban,26727,2022-08-18
5831,49,115273,Urban_Mid_Income,58265,2023-03-03
5832,54,100353,Suburban,66029,2022-07-19
5833,40,78052,Urban_Mid_Income,58230,2022-05-25
5834,50,113219,Urban_High_Income,57300,2023-06-10
5835,74,129588,Suburban,86318,2023-01-31
5836,57,66290,Rural,45995,2023-04-05
5837,42,41861,Rural,33266,2022-02-05
5838,60,98202,Suburban,44809,2022-02-27
5839,29,55107,Suburban,17694,2022-04-28
5840,57,113807,Urban_High_Income,71980,2023-01-15
5841,57,102558,Suburban,56679,2023-09-19
5842,19,41668,Rural,12925,2023-07-08
5843,63,53756,Rural,41160,2022-01-09
5844,79,120694,Suburban,55968,2022-11-15
5845,56,113406,Suburban,40664,2023-04-07
5846,54,88846,Urban_Mid_Income,53179,2022-12-11
5847,61,91534,Urban_Mid_Income,63030,2023-08-09
5848,28,47929,Urban_Mid_Income,16167,2023-03-17
5849,18,68506,Urban_High_Income,27488,2022-05-19
5850,22,36503,Urban_Mid_Income,23691,2023-11-01
5851,61,87675,Urban_Mid_Income,37296,2023-08-24
5852,29,37673,Urban_Mid_Income,17157,2023-05-14
5853,39,49594,Rural,38087,2023-03-07
5854,40,71868,Urban_Mid_Income,32833,2023-04-07
5855,52,94385,Suburban,67720,2022-07-25
5856,43,46010,Urban_Mid_Income,30931,2023-09-17
5857,37,33225,Rural,23366,2022-06-16
5858,31,46274,Rural,36502,2023-08-08
5859,34,62651,Urban_Mid_Income,43006,2022-10-31
5860,44,42366,Rural,17058,2023-01-25
5861,61,94880,Urban_Mid_Income,53730,2022-12-06
5862,63,82316,Urban_Mid_Income,58466,2023-12-07
5863,19,48564,Suburban,16485,2023-05-14
5864,51,101346,Suburban,67385,2023-12-28
5865,46,47077,Rural,21128,2022-06-11
5866,53,75938,Urban_High_Income,33918,2023-09-29
5867,30,60742,Suburban,33967,2022-04-14
5868,43,76776,Suburban,60799,2022-01-26
5869,32,64787,Suburban,25611,2022-01-03
5870,48,89669,Suburban,27589,2022-10-09
5871,49,53877,Rural,16279,2022-12-07
5872,51,103731,Urban_High_Income,45537,2022-10-03
5873,63,55647,Rural,38716,2023-11-13
5874,43,55621,Rural,26237,2022-03-03
5875,49,44183,Rural,23086,2023-12-08
5876,40,52410,Urban_High_Income,40188,2022-03-22
5877,56,75607,Urban_Mid_Income,50266,2022-02-06
5878,44,96495,Suburban,45174,2022-08-12
5879,51,57253,Urban_Mid_Income,22507,2023-07-24
5880,18,27515,Suburban,21290,2022-10-13
5881,52,67186,Urban_Mid_Income,30610,2022-03-04
5882,32,20938,Rural,13882,2023-03-20
5883,26,46861,Suburban,31434,2023-04-04
5884,36,54241,Suburban,27227,2022-02-15
5885,21,20000,Suburban,11018,2022-01-22
5886,35,97269,Suburban,31248,2023-11-13
5887,52,58560,Urban_Mid_Income,26826,2022-03-07
5888,18,67563,Urban_High_Income,43116,2023-03-24
5889,28,38750,Urban_Mid_Income,18275,2023-11-03
5890,51,73270,Suburban,32405,2022-07-17
5891,18,70271,Suburban,43929,2022-12-17
5892,50,29345,Rural,14907,2022-04-21
5893,36,98353,Urban_High_Income,58238,2022-08-23
5894,44,57283,Suburban,20638,2022-10-17
5895,58,139020,Urban_High_Income,95708,2022-07-02
5896,29,96256,Urban_High_Income,44291,2022-12-06
5897,32,44912,Suburban,19907,2022-09-30
5898,69,64858,Rural,45328,2022-11-25
5899,39,29896,Suburban,8990,2023-02-17
5900,35,44991,Suburban,23283,2023-01-09
5901,40,46883,Rural,15936,2023-05-29
5902,18,49214,Urban_High_Income,28471,2022-06-13
5903,26,41268,Suburban,25779,2023-09-09
5904,47,60145,Rural,38718,2022-03-20
5905,33,84657,Urban_High_Income,40447,2022-09-17
5906,46,97147,Suburban,38194,2022-11-16
5907,59,99145,Urban_Mid_Income,47673,2022-09-17
5908,58,98172,Urban_Mid_Income,76999,2023-12-11
5909,56,118813,Urban_High_Income,88061,2023-01-24
5910,54,76020,Urban_Mid_Income,30241,2023-07-06
5911,34,33129,Rural,19980,2022-07-16
5912,49,20000,Rural,15324,2022-10-21
5913,48,112584,Urban_High_Income,34273,2022-04-17
5914,21,67621,Urban_High_Income,50826,2023-12-20
5915,42,31377,Urban_Mid_Income,9940,2022-12-05
5916,27,54656,Urban_Mid_Income,28348,2023-10-06
5917,59,136671,Suburban,108354,2023-08-10
5918,45,51898,Rural,23654,2022-02-19
5919,29,71289,Urban_High_Income,37966,2022-01-13
5920,59,81517,Suburban,50281,2022-12-25
5921,41,65638,Urban_Mid_Income,49983,2023-01-14
5922,80,93582,Rural,36916,2022-07-16
5923,38,54670,Urban_Mid_Income,34587,2023-08-26
5924,25,58957,Urban_Mid_Income,33904,2022-03-26
5925,31,66142,Suburban,44882,2023-02-02
5926,24,72604,Urban_Mid_Income,46508,2022-01-21
5927,25,40992,Urban_Mid_Income,24037,2023-01-08
5928,48,73011,Urban_Mid_Income,47983,2022-04-03
5929,50,65408,Urban_Mid_Income,37943,2022-10-26
5930,28,20000,Urban_Mid_Income,10214,2022-07-28
5931,32,41801,Rural,30072,2023-10-28
5932,39,63507,Urban_Mid_Income,28990,2022-09-27
5933,55,57565,Rural,33823,2022-03-15
5934,44,42168,Urban_Mid_Income,15510,2022-07-30
5935,45,86600,Urban_Mid_Income,57394,2022-02-03
5936,39,63811,Suburban,41830,2023-10-20
5937,59,110791,Urban_Mid_Income,71325,2022-11-20
5938,48,106480,Suburban,69037,2022-11-11
5939,43,81187,Urban_Mid_Income,51998,2023-12-15
5940,80,72732,Rural,52063,2023-05-24
5941,30,59920,Urban_High_Income,37707,2022-01-27
5942,18,27043,Suburban,13457,2023-08-01
5943,42,80897,Urban_High_Income,46924,2023-06-15
5944,28,38981,Rural,18007,2022-02-10
5945,40,62504,Suburban,34620,2022-05-20
5946,30,47917,Urban_Mid_Income,18720,2022-06-12
5947,18,62598,Suburban,44163,2022-09-07
5948,41,64733,Suburban,44151,2023-05-21
5949,34,72235,Suburban,55883,2022-11-15
5950,48,90881,Urban_Mid_Income,62985,2022-09-04
5951,28,53630,Suburban,32469,2022-02-07
5952,30,38028,Rural,23502,2022-12-20
5953,23,38593,Urban_Mid_Income,21614,2022-05-13
5954,30,57995,Urban_Mid_Income,19187,2023-03-27
5955,65,96130,Urban_Mid_Income,59648,2023-04-19
5956,54,75383,Urban_Mid_Income,31074,2022-01-30
5957,25,20913,Urban_Mid_Income,7889,2022-11-25
5958,36,61726,Suburban,27790,2022-05-08
5959,25,57761,Urban_High_Income,43280,2022-09-26
5960,29,65735,Suburban,23392,2022-05-13
5961,73,135383,Urban_High_Income,92016,2022-04-01
5962,35,43502,Suburban,14614,2023-05-05
5963,58,111746,Suburban,64373,2023-02-26
5964,42,44839,Suburban,22577,2022-08-13
5965,45,39962,Suburban,16107,2022-12-31
5966,55,52423,Rural,38609,2022-09-18
5967,40,44730,Rural,27168,2022-04-13
5968,29,68220,Suburban,49416,2023-07-01
5969,58,85364,Urban_Mid_Income,66886,2022-02-13
5970,48,39151,Rural,22346,2023-07-05
5971,46,107427,Urban_High_Income,75009,2022-03-11
5972,33,55725,Rural,29886,2022-10-21
5973,18,25804,Rural,19936,2023-06-03
5974,47,67472,Suburban,27080,2022-06-30
5975,38,42425,Urban_Mid_Income,16066,2022-11-18
5976,36,66024,Suburban,49458,2022-08-24
5977,53,112281,Urban_High_Income,64223,2023-05-05
5978,51,95555,Urban_High_Income,40745,2022-09-09
5979,45,60481,Urban_Mid_Income,23908,2023-01-22
5980,57,99087,Suburban,38403,2022-08-27
5981,58,110155,Suburban,81678,2023-08-18
5982,29,63352,Urban_Mid_Income,47895,2022-05-29
5983,27,53967,Urban_High_Income,26384,2022-02-28
5984,43,48773,Urban_High_Income,35395,2022-06-17
5985,43,60790,Suburban,30080,2022-07-14
5986,52,75672,Urban_High_Income,53949,2022-03-24
5987,41,71922,Suburban,48792,2023-01-12
5988,65,75256,Rural,58372,2022-08-30
5989,27,60486,Urban_Mid_Income,18488,2022-11-17
5990,28,34755,Rural,13361,2022-03-29
5991,18,44143,Suburban,31457,2022-04-10
5992,28,37383,Rural,22721,2022-12-10
5993,33,23800,Rural,11575,2023-12-04
5994,18,71986,Urban_Mid_Income,28194,2023-08-24
5995,57,91195,Suburban,50090,2022-03-23
5996,31,32748,Rural,17902,2023-09-02
5997,19,50665,Urban_High_Income,15436,2023-12-21
5998,61,132988,Urban_High_Income,103825,2023-05-30
5999,18,56312,Urban_Mid_Income,39186,2023-05-09
6000,42,83891,Urban_High_Income,56294,2023-09-03
6001,69,99595,Urban_Mid_Income,49617,2023-07-10
6002,18,29074,Rural,11672,2022-09-05
6003,18,38612,Suburban,23199,2022-04-20
6004,53,61014,Urban_Mid_Income,38791,2022-04-07
6005,40,67586,Urban_Mid_Income,21148,2022-11-08
6006,56,70178,Rural,41821,2022-03-25
6007,25,23872,Suburban,10277,2022-08-05
6008,45,107101,Urban_Mid_Income,33273,2023-06-09
6009,63,56511,Rural,38896,2022-01-20
